0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,26,0,0,0,0,0
0,25,0,0,0,0,0,15,0,0,0,0,0
0,14,0,0,0,0,0,7,0,0,0,0,0
0,6,0,0,0,0,0,23,0,0,0,0,0
0,8,0,0,0,0,0,49,0,0,0,0,0
0,6,0,0,0,0,0,16,0,0,0,0,0
0,16,0,0,0,0,0,7,0,0,0,0,0
0,3,0,0,0,0,0,24,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,3,0,0,0,0,0
0,3,0,0,0,0,0,22,0,0,0,0,0
0,34,0,0,0,0,0,8,0,0,0,0,0
0,22,0,0,0,0,0,16,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0
0,22,0,0,0,0,0,7,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,18,0,0,0,0,0
0,8,0,0,0,0,0,36,0,0,0,0,0
0,7,0,0,0,0,0,13,0,0,0,0,0
0,1,0,0,0,0,0,3,0,0,0,0,0
0,4,0,0,0,0,0,3,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,29,0,0,0,0,0
0,4,0,0,0,0,0,9,0,0,0,0,0
0,10,0,0,0,0,0,41,0,0,0,0,0
0,0,0,0,0,0,0,12,0,0,0,0,0
0,5,0,0,0,0,0,29,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,34,0,0,0,0,0
0,1,0,0,0,0,0,42,0,0,0,0,0
0,9,0,0,0,0,0,20,0,0,0,0,0
0,5,0,0,0,0,0,12,0,0,0,0,0
0,6,0,0,0,0,0,11,0,0,0,0,0
0,11,0,0,0,0,0,4,0,0,0,0,0
0,4,0,0,0,0,0,46,0,0,0,0,0
0,18,0,0,0,0,0,47,0,0,0,0,0
0,23,0,0,0,0,0,7,0,0,0,0,0
0,17,0,0,0,0,0,43,0,0,0,0,0
0,4,0,0,0,0,0,1278,0,0,0,0,0
1,8,0,0,0,0,0,217,0,0,0,0,0
1,4,0,0,0,0,0,42,0,0,0,0,0
1,0,0,0,0,0,0,87,0,0,0,0,0
1,1,0,0,0,0,0,81,0,0,0,0,0
1,16,0,0,0,0,0,32,0,0,0,0,0
1,3,0,0,0,0,0,27,0,0,0,0,0
1,7,0,0,0,0,0,41,0,0,0,0,0
1,5,0,0,0,0,0,57,0,0,0,0,0
1,7,0,0,0,0,0,41,0,0,0,0,0
1,2,0,0,0,0,0,8,0,0,0,0,0
1,13,0,0,0,0,0,52,0,0,0,0,0
1,9,0,0,0,0,0,29,0,0,0,0,0
1,17,0,0,0,0,0,94,0,0,0,1,1
1,2,0,0,0,0,0,12,-16,4,0,1,0
1,16,0,0,0,0,0,124,-14,4,0,1,0
1,1,0,0,0,0,0,86,-22,6,0,1,0
1,6,0,0,0,0,0,38,-12,4,0,1,0
1,5,0,0,0,0,0,35,-14,4,0,1,0
1,7,0,0,0,0,0,86,-28,8,0,1,0
1,27,0,0,0,0,0,63,-16,4,0,1,0
1,21,0,0,0,0,0,73,-26,4,0,1,0
1,1,0,0,0,0,0,89,-12,0,0,1,0
1,5,0,0,0,0,0,130,-20,2,0,1,0
1,6,0,0,0,0,0,42,-10,2,0,1,0
1,4,0,0,0,0,0,16,-22,4,0,1,0
1,6,0,0,0,0,0,173,-12,4,0,1,0
1,1,0,0,0,0,0,18,-8,2,0,1,0
1,14,0,0,0,0,0,20,-16,6,0,1,0
1,3,0,0,0,0,0,74,-10,2,0,1,0
1,9,0,0,0,0,0,66,-10,4,0,1,0
1,27,0,0,0,0,0,135,-22,6,0,1,0
1,8,0,0,0,0,0,70,-12,4,0,1,0
1,1,0,0,0,0,0,41,-18,4,0,1,0
1,8,0,0,0,0,0,36,-10,2,0,1,0
1,13,0,0,0,0,0,13,-10,2,0,1,0
1,8,0,0,0,0,0,24,-22,2,0,1,0
