0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,38,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,39,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,23,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,63,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,68,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,40,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,30,0,0,0,0,0,0
