0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,76,0,0,0,0,0
0,40,0,0,0,0,0,0,54,0,0,0,0,0
0,38,0,0,0,0,0,0,82,0,0,0,0,0
0,18,0,0,0,0,0,0,58,0,0,0,0,0
0,22,0,0,0,0,0,0,54,0,0,0,0,0
0,48,0,0,0,0,0,0,63,0,0,0,0,0
0,12,0,0,0,0,0,0,52,0,0,0,0,0
0,73,0,0,0,0,0,0,36,0,0,0,0,0
0,83,0,0,0,0,0,0,14,0,0,0,0,0
0,9,0,0,0,0,0,0,11,0,0,0,0,0
0,96,0,0,0,0,0,0,2,0,0,0,0,0
0,35,0,0,0,0,0,0,35,0,0,0,0,0
0,47,0,0,0,0,0,0,27,0,0,0,0,0
0,33,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,50,0,0,0,0,0,0,12,0,0,0,0,0
0,27,0,0,0,0,0,0,86,0,0,0,0,0
0,131,0,0,0,0,0,0,42,0,0,0,0,0
0,114,0,0,0,0,0,0,12,0,0,0,0,0
0,62,0,0,0,0,0,0,16,0,0,0,0,0
0,36,0,0,0,0,0,0,67,0,0,0,0,0
0,31,0,0,0,0,0,0,88,0,0,0,0,0
0,92,0,0,0,0,0,0,58,0,0,0,0,0
0,67,0,0,0,0,0,0,39,0,0,0,0,0
0,34,0,0,0,0,0,0,75,0,0,0,0,0
0,77,0,0,0,0,0,0,106,0,0,0,0,0
0,149,0,0,0,0,0,0,49,0,0,0,0,0
0,47,0,0,0,0,0,0,20,0,0,0,0,0
0,26,0,0,0,0,0,0,53,0,0,0,0,0
0,55,0,0,0,0,0,0,40,0,0,0,0,0
0,83,0,0,0,0,0,0,8,0,0,0,0,0
0,68,0,0,0,0,0,0,3,0,0,0,0,0
0,41,0,0,0,0,0,0,27,0,0,0,0,0
0,5,0,0,0,0,0,0,56,0,0,0,0,0
0,116,0,0,0,0,0,0,13,0,0,0,0,0
0,23,0,0,0,0,0,0,32,0,0,0,0,0
0,77,0,0,0,0,0,0,65,0,0,0,0,0
0,16,0,0,0,0,0,0,54,0,0,0,0,0
0,11,0,0,0,0,0,0,26,0,0,0,0,0
0,70,0,0,0,0,0,0,28,0,0,0,0,0
0,48,0,0,0,0,0,0,15,0,0,0,0,0
0,36,0,0,0,0,0,0,11,0,0,0,0,0
0,13,0,0,0,0,0,0,9,0,0,0,0,0
0,94,0,0,0,0,0,0,41,0,0,0,0,0
0,9,0,0,0,0,0,0,26,0,0,0,0,0
0,15,0,0,0,0,0,0,3,0,0,0,0,0
0,14,0,0,0,0,0,0,57,0,0,0,0,0
0,49,0,0,0,0,0,0,7,0,0,0,0,0
0,65,0,0,0,0,0,0,64,0,0,0,0,0
0,35,0,0,0,0,0,0,90,0,0,0,0,0
0,64,0,0,0,0,0,0,25,0,0,0,0,0
0,45,0,0,0,0,0,0,25,0,0,0,0,0
0,179,0,0,0,0,0,0,43,0,0,0,0,0
1,188,0,0,0,0,0,0,47,0,0,0,0,0
1,59,0,0,0,0,0,0,3,0,0,0,0,0
1,100,0,0,0,0,0,0,42,0,0,0,0,0
1,54,0,0,0,0,0,0,69,0,0,0,0,0
1,74,0,0,0,0,0,0,26,0,0,0,0,0
1,22,0,0,0,0,0,0,9,0,0,0,0,0
1,14,0,0,0,0,0,0,22,0,0,0,0,0
1,7,0,0,0,0,0,0,42,0,0,0,0,0
1,1,0,0,0,0,0,0,170,0,0,0,0,0
1,30,0,0,0,0,0,0,82,0,0,0,0,0
1,0,0,0,0,0,0,0,46,0,0,0,0,0
1,20,0,0,0,0,0,0,75,0,0,0,0,0
1,13,0,0,0,0,100,0,44,0,0,0,0,0
1,1,-6,0,0,0,100,0,13,0,0,0,0,0
1,13,-12,4,0,0,100,0,1,0,0,0,0,0
1,22,-10,2,0,0,100,0,19,0,0,0,0,0
1,36,-10,2,0,0,100,0,33,0,0,0,0,0
1,7,-10,2,0,0,100,0,39,0,0,0,0,0
1,23,-6,0,0,0,100,0,37,0,0,0,0,0
1,54,0,2,0,0,100,0,90,0,0,0,0,0
1,6,2,0,0,0,100,0,22,0,0,0,0,0
1,3,2,2,0,0,100,0,77,0,0,0,0,0
1,6,4,0,0,0,100,0,11,0,0,0,0,0
1,9,2,2,0,0,100,0,65,0,0,0,0,0
0,5,-2,0,0,0,100,0,25,0,0,0,0,0
1,5,0,2,0,0,100,0,112,0,0,0,0,0
1,1,-2,2,0,0,100,0,64,0,0,0,0,0
1,6,-4,2,0,0,100,0,45,0,0,0,0,0
0,5,0,2,0,0,100,0,53,0,0,0,0,0
1,3,-2,2,0,0,100,0,44,0,0,0,0,0
1,1,0,4,0,0,100,0,86,0,0,0,0,0
1,7,-2,2,0,0,100,0,45,0,0,0,0,0
1,1,-2,2,0,0,100,0,25,0,0,0,0,0
0,9,0,2,0,0,100,0,14,0,0,0,0,0
1,2,-2,2,0,0,100,0,31,0,0,0,0,0
1,5,-4,2,0,0,100,0,21,0,0,0,0,0
1,5,-6,2,0,0,100,0,31,0,0,0,0,0
1,10,-2,2,0,0,100,0,6,0,0,0,0,0
1,2,-10,2,0,0,100,0,17,0,0,0,0,0
1,11,-2,0,0,0,100,0,2,0,0,0,0,0
1,8,-12,2,0,0,100,0,32,0,0,0,0,0
1,1,-8,0,0,0,100,0,1,0,0,0,0,0
1,12,-6,2,0,0,100,0,34,0,0,0,0,0
1,0,-6,2,0,0,100,0,41,0,0,0,0,0
1,4,-18,2,0,0,100,0,5,0,0,0,0,0
1,7,-8,2,0,0,100,0,24,0,0,0,0,0
1,24,-18,2,0,0,100,0,17,0,0,0,0,0
1,13,-12,2,0,0,100,0,50,0,0,0,0,0
1,21,-20,2,0,0,100,0,68,0,0,0,0,0
1,4,-12,2,0,0,100,0,53,0,0,0,0,0
1,16,-10,0,0,0,100,0,25,0,0,0,0,0
1,10,-18,-2,0,0,100,0,1,0,0,0,0,0
1,12,-10,0,0,0,100,0,38,0,0,0,0,0
1,15,-14,-2,0,0,100,0,36,0,0,0,0,0
1,4,-10,0,0,0,100,0,61,0,0,0,0,0
1,59,-10,-2,0,0,100,0,19,0,0,0,0,0
1,19,-6,-2,0,0,100,0,69,0,0,0,0,0
1,76,-2,-2,0,0,100,0,46,0,0,0,0,0
1,40,-6,-2,0,0,100,0,41,0,0,0,0,0
1,7,-2,0,0,0,100,0,22,0,0,0,0,0
0,0,-2,0,0,0,100,0,52,0,0,0,0,0
1,13,-2,0,0,0,100,0,43,0,0,0,0,0
0,9,-2,0,0,0,100,0,52,0,0,0,0,0
0,33,0,0,0,0,100,0,3,0,0,0,0,0
0,21,-2,0,0,0,100,0,16,0,0,0,0,0
1,9,-4,2,0,0,100,0,7,0,0,0,0,0
1,14,-4,2,0,0,100,0,104,0,0,0,0,0
0,9,-2,4,0,0,100,0,108,0,0,0,0,0
1,28,-2,4,0,0,100,0,59,0,0,0,0,0
1,15,-4,2,0,0,100,0,72,0,0,0,0,0
1,2,-4,0,0,0,100,0,90,0,0,0,0,0
0,8,-2,2,0,0,100,0,47,0,0,0,0,0
0,5,0,0,0,0,100,0,6,0,0,0,0,0
1,8,-2,0,0,0,100,0,11,0,0,0,0,0
0,28,-2,-2,0,0,100,0,13,0,0,0,0,0
0,9,0,0,0,0,100,0,4,0,0,0,0,0
1,33,-2,-2,0,0,100,0,56,0,0,0,0,0
0,44,-4,-2,0,0,100,0,42,0,0,0,0,0
1,48,-2,-2,0,0,100,0,2,0,0,0,0,0
0,10,-2,-2,0,0,100,0,33,0,0,0,0,0
1,47,-6,-2,0,0,100,0,60,0,0,0,0,0
0,1,0,-2,0,0,100,0,23,0,0,0,0,0
1,5,-6,0,0,0,100,0,30,0,0,0,0,0
1,15,-6,0,0,0,100,0,46,0,0,0,0,0
1,22,-2,0,0,0,100,0,10,0,0,0,0,0
1,1,-4,0,0,4,100,0,60,0,0,0,0,0
1,33,-10,0,0,14,100,0,39,0,0,0,0,0
1,43,-4,2,0,18,100,0,38,0,0,0,0,0
1,15,-10,2,0,28,100,0,15,0,0,0,0,0
1,56,-8,2,0,36,100,0,63,0,0,0,0,0
1,39,-14,4,0,50,100,0,7,0,0,0,0,0
1,63,-8,2,0,50,100,0,14,0,0,0,0,0
1,51,-8,0,0,50,100,0,27,0,0,0,0,0
1,13,-18,2,0,50,100,0,14,0,0,0,0,0
1,33,-12,0,0,50,100,0,7,0,0,0,0,0
1,9,-16,0,0,50,100,0,55,0,0,0,0,0
1,35,-10,0,0,50,100,0,40,0,0,0,0,0
1,14,-20,-2,0,50,100,0,25,0,0,0,0,0
1,9,-12,-4,0,50,100,0,63,0,0,0,0,0
1,15,-10,-2,0,50,100,0,2,0,0,0,0,0
1,38,-26,-6,0,50,100,0,14,0,0,0,0,0
1,6,-14,-6,0,50,100,0,49,0,0,0,0,0
1,3,-16,-2,0,50,100,0,31,0,0,0,0,0
1,19,-28,0,0,50,100,0,24,0,0,0,0,0
1,9,-14,0,0,50,100,0,29,0,0,0,0,0
1,86,18,60,0,50,100,0,14,0,0,0,0,0
1,113,14,50,0,50,100,0,26,0,0,0,0,0
1,232,8,44,0,50,100,0,27,0,0,0,0,0
0,7,8,36,0,50,100,0,36,0,0,0,0,0
0,38,2,30,0,50,100,0,4,0,0,0,0,0
0,25,0,24,0,50,100,0,43,0,0,0,0,0
0,62,-2,22,0,50,100,0,58,0,0,0,0,0
0,107,-4,18,0,50,100,0,71,0,0,0,0,0
0,23,-4,18,0,50,100,0,41,0,0,0,0,0
0,26,2,20,0,50,100,0,52,0,0,0,0,0
0,83,-2,20,0,50,100,0,54,0,0,0,0,0
0,51,-2,18,0,50,100,0,2,0,0,0,0,0
0,48,-2,16,0,50,100,0,5,0,0,0,0,0
0,46,0,0,0,0,0,0,44,0,0,0,0,0
0,16,0,0,0,0,0,0,47,0,0,0,0,0
0,4,0,0,0,0,0,0,5,0,0,0,0,0
0,22,0,0,0,0,0,0,73,0,0,0,0,0
0,15,0,0,0,0,0,0,34,0,0,0,0,0
0,23,0,0,0,0,0,0,25,0,0,0,0,0
0,57,0,0,0,0,0,0,1,0,0,0,0,0
0,39,0,0,0,0,0,0,3,0,0,0,0,0
0,33,0,0,0,0,0,0,12,0,0,0,0,0
0,136,0,0,0,0,0,0,33,0,0,0,0,0
0,61,0,0,0,0,0,0,769,0,0,0,0,0
0,22,0,0,0,0,0,0,274,0,0,0,0,0
0,56,0,0,0,0,0,0,29,0,0,0,0,0
0,58,0,0,0,0,0,0,1,0,0,0,0,0
0,15,0,0,0,0,0,1,25,0,0,0,0,0
0,21,0,0,0,0,0,0,36,0,0,0,0,0
0,132,0,0,0,0,0,0,5,0,0,0,0,0
0,146,0,0,0,0,0,1,68,0,0,0,0,0
0,8,0,0,0,0,0,0,3,0,0,0,0,0
0,13,0,0,0,0,0,0,21,0,0,0,0,0
0,52,0,0,0,0,0,1,35,0,0,0,0,0
0,53,0,0,0,0,0,1,31,0,0,0,0,0
0,59,0,0,0,0,0,1,36,0,0,0,0,0
0,42,0,0,0,0,0,1,46,0,0,0,0,0
0,74,0,0,0,0,0,1,11,0,0,0,0,0
0,38,0,0,0,0,0,0,34,0,0,0,0,0
0,67,0,0,0,0,0,0,43,0,0,0,0,0
0,13,0,0,0,0,0,1,14,0,0,0,0,0
0,33,0,0,0,0,0,1,26,0,0,0,0,0
0,41,0,0,0,0,0,1,2,0,0,0,0,0
0,23,0,0,0,0,0,1,2,0,0,0,0,0
0,67,0,0,0,0,0,1,34,0,0,0,0,0
0,56,0,0,0,0,0,1,4,0,0,0,0,0
0,80,0,0,0,0,0,1,19,0,0,0,0,0
0,47,0,0,0,0,0,1,24,0,0,0,0,0
0,84,0,0,0,0,0,0,77,0,0,0,0,0
0,39,0,0,0,0,0,0,126,0,0,0,0,0
0,37,0,0,0,0,0,1,138,0,0,0,0,0
0,33,0,0,0,0,0,1,38,0,0,0,0,0
0,16,0,0,0,0,0,1,27,0,0,0,0,0
0,25,0,0,0,0,0,1,44,0,0,0,0,0
0,66,0,0,0,0,0,1,8,0,0,0,0,0
0,108,0,0,0,0,0,0,18,0,0,0,0,0
0,21,0,0,0,0,0,0,6,0,0,0,0,0
0,14,0,0,0,0,0,0,89,0,0,0,0,0
0,68,0,0,0,0,0,1,39,0,0,0,0,0
0,88,0,0,0,0,0,1,35,0,0,0,0,0
0,25,0,0,0,0,0,1,23,0,0,0,100,10
0,46,0,0,0,0,0,1,24,0,3,0,100,10
0,49,0,0,0,0,0,1,29,-2,9,0,100,8
0,56,0,0,0,0,0,1,12,-2,7,0,100,6
0,36,0,0,0,0,0,1,22,-4,5,0,100,2
0,5,0,0,0,0,0,1,13,-4,9,0,100,0
0,28,0,0,0,0,0,1,4,-2,3,0,100,0
0,72,0,0,0,0,0,1,4,-2,5,0,100,0
0,23,0,0,0,0,0,0,12,-2,1,0,100,0
0,1,0,0,0,0,0,1,2,0,5,0,100,0
0,28,0,0,0,0,0,0,22,2,-1,0,100,0
0,38,0,0,0,0,0,0,22,0,1,0,100,0
0,63,0,0,0,0,0,1,1,0,1,0,100,0
0,25,0,0,0,0,0,1,18,-4,3,0,100,0
0,102,0,0,0,0,0,1,3,-2,3,0,100,0
0,96,0,0,0,0,0,1,10,2,5,0,100,0
0,0,0,0,0,0,0,0,8,0,1,0,100,0
0,76,0,0,0,0,0,1,22,0,3,0,100,0
0,13,0,0,0,0,0,1,10,-2,3,0,100,0
0,69,0,0,0,0,0,1,12,4,7,0,100,0
0,85,0,0,0,0,0,1,17,2,1,0,100,0
0,66,0,0,0,0,0,1,9,2,3,0,100,0
0,16,0,0,0,0,0,1,9,4,1,0,100,0
0,64,0,0,0,0,0,0,17,0,1,0,100,0
0,60,0,0,0,0,0,0,8,0,-1,0,100,0
0,14,0,0,0,0,0,0,10,0,1,0,100,0
0,1,0,0,0,0,0,1,36,0,1,0,100,0
0,87,0,0,0,0,0,1,28,0,3,0,100,0
0,76,0,0,0,0,0,0,0,0,-1,0,100,0
0,33,0,0,0,0,0,1,12,-2,1,0,100,0
0,81,0,0,0,0,0,0,29,-2,1,0,100,0
0,46,0,0,0,0,0,0,56,0,1,0,100,0
0,39,0,0,0,0,0,0,49,0,-1,0,100,0
0,66,0,0,0,0,0,0,8,0,3,0,100,0
0,14,0,0,0,0,0,1,14,0,1,0,100,0
0,6,0,0,0,0,0,0,42,-2,3,0,100,0
0,16,0,0,0,0,0,1,0,-8,1,0,100,0
0,32,0,0,0,0,0,0,20,-4,1,0,100,0
0,19,0,0,0,0,0,0,1,0,-1,0,100,0
0,20,0,0,0,0,0,1,6,-4,-1,0,100,0
0,70,0,0,0,0,0,1,15,-10,-1,0,100,0
0,18,0,0,0,0,0,1,25,-2,1,0,100,0
0,37,0,0,0,0,0,1,16,-6,-1,0,100,0
0,9,0,0,0,0,0,1,24,-2,1,0,100,0
0,20,0,0,0,0,0,1,9,-8,3,0,100,0
0,31,0,0,0,0,0,1,40,-2,3,0,100,0
0,78,0,0,0,0,0,1,12,-6,5,0,100,0
0,26,0,0,0,0,0,1,3,-4,3,0,100,0
0,31,0,0,0,0,0,1,4,-4,1,0,100,0
0,84,0,0,0,0,0,1,1,-4,5,0,100,0
0,46,0,0,0,0,0,0,6,0,1,0,100,0
0,61,0,0,0,0,0,1,22,-4,5,0,100,0
0,42,0,0,0,0,0,1,13,-2,1,0,100,0
0,0,0,0,0,0,0,1,12,0,3,0,100,0
0,44,0,0,0,0,0,1,5,-4,3,0,100,0
0,23,0,0,0,0,0,1,17,-2,3,0,100,0
0,17,0,0,0,0,0,1,5,-4,1,0,100,0
0,106,0,0,0,0,0,1,22,-4,5,0,100,0
0,78,0,0,0,0,0,1,1,-4,1,0,100,0
0,22,0,0,0,0,0,1,3,-8,5,0,100,0
0,31,0,0,0,0,0,1,23,-4,-1,0,100,0
0,6,0,0,0,0,0,1,13,-8,-1,0,100,0
0,44,0,0,0,0,0,1,0,-4,-3,0,100,0
0,42,0,0,0,0,0,1,3,0,-3,0,100,0
0,2,0,0,0,0,0,1,4,-2,-3,0,100,0
0,15,0,0,0,0,0,0,2,0,1,0,100,0
0,109,0,0,0,0,0,0,0,0,1,0,100,0
0,22,0,0,0,0,0,0,6,0,1,0,100,0
0,18,0,0,0,0,0,0,11,0,-1,0,100,0
0,10,0,0,0,0,0,0,19,2,-1,0,100,0
0,3,0,0,0,0,0,0,19,-4,-1,0,100,0
0,7,0,0,0,0,0,1,30,-4,-1,0,100,0
0,41,0,0,0,0,0,0,1,-2,-1,0,100,0
0,59,0,0,0,0,0,1,5,0,1,0,100,0
0,17,0,0,0,0,0,1,50,-6,1,0,100,0
0,5,0,0,0,0,0,1,36,-6,1,0,100,0
0,20,0,0,0,0,0,1,13,-4,-3,0,100,0
0,38,0,0,0,0,0,1,35,-4,1,0,100,0
